item,itemLabel,year,genreLabel
http://www.wikidata.org/entity/Q17466561,Nour Hage,1988,female
http://www.wikidata.org/entity/Q17489575,Kimberly Castillo,1988,female
http://www.wikidata.org/entity/Q3736843,"Edward Windsor, Lord Downpatrick",1988,male
http://www.wikidata.org/entity/Q6168126,Jazmin Whitley,1988,female
http://www.wikidata.org/entity/Q6460817,LaQuan Smith,1988,male
http://www.wikidata.org/entity/Q26212070,Wim Bruynooghe,1988,male
http://www.wikidata.org/entity/Q27917354,Harunobu Murata,1988,male
http://www.wikidata.org/entity/Q28086345,Phoebe Dahl,1988,female
http://www.wikidata.org/entity/Q28960260,Shayne Oliver,1988,male
http://www.wikidata.org/entity/Q114198807,Ilke Cop,1988,female
http://www.wikidata.org/entity/Q115916020,Usama Ishtay,1988,male
http://www.wikidata.org/entity/Q29859662,Candice Cuoco,1988,female
http://www.wikidata.org/entity/Q30231060,Q30231060,1988,male
http://www.wikidata.org/entity/Q7178632,Petra Ecclestone,1988,female
http://www.wikidata.org/entity/Q107377136,Shayne Oliver,1988,male
http://www.wikidata.org/entity/Q86742203,Duran Lantink,1988,male
http://www.wikidata.org/entity/Q13014474,Sheranut Yusanonda,1988,female
http://www.wikidata.org/entity/Q119059584,Alberto López Gómez,1988,male
http://www.wikidata.org/entity/Q67993923,King Cassie,1988,female
http://www.wikidata.org/entity/Q73180483,Elikem Kumordzie,1988,male
http://www.wikidata.org/entity/Q105345721,Chika Riznia,1988,female
http://www.wikidata.org/entity/Q105532379,Ervin Latimer,1988,male
http://www.wikidata.org/entity/Q105806322,Alexander White,1988,male
http://www.wikidata.org/entity/Q20684953,Sid Neigum,1988,male
http://www.wikidata.org/entity/Q20744741,Kermit Tesoro,1988,male
http://www.wikidata.org/entity/Q21019254,Noriko Nakazato,1988,female
http://www.wikidata.org/entity/Q79009998,Sonia Carrasco,1988,female
http://www.wikidata.org/entity/Q50361985,Vanessa Schindler,1988,female
http://www.wikidata.org/entity/Q52063793,Hailie Sahar,1988,trans woman
http://www.wikidata.org/entity/Q52088045,Malorie Urbanovitch,1988,female
http://www.wikidata.org/entity/Q52612707,Ashley Williams,1988,female
http://www.wikidata.org/entity/Q53583490,Sonja Jocić,1988,female
http://www.wikidata.org/entity/Q55437256,Oliver Proudlock,1988,male
http://www.wikidata.org/entity/Q55727948,Kangwook Kil,1988,male
http://www.wikidata.org/entity/Q60794178,Sonya Monina,1988,female
http://www.wikidata.org/entity/Q62132570,Zana Bayne,1988,female
http://www.wikidata.org/entity/Q65640372,Khushali Kumar,1988,female
http://www.wikidata.org/entity/Q66124231,Lisa Von Tang,1988,female
http://www.wikidata.org/entity/Q67088067,Enhle Mbali Maphumulo,1988,female
http://www.wikidata.org/entity/Q95152724,Kateřina Plamitzerová,1989,female
http://www.wikidata.org/entity/Q110630443,Stephan Janson,1989,male
http://www.wikidata.org/entity/Q233911,Jessica Jung,1989,female
http://www.wikidata.org/entity/Q452307,Romeo Miller,1989,male
http://www.wikidata.org/entity/Q567154,Akina Minami,1989,female
http://www.wikidata.org/entity/Q5246755,Deanna Loveland,1989,female
http://www.wikidata.org/entity/Q111326676,Theo Baloyi,1989,male
http://www.wikidata.org/entity/Q112675381,Peet Dullaert,1989,male
http://www.wikidata.org/entity/Q16232612,Masaba Gupta,1989,female
http://www.wikidata.org/entity/Q16232764,Hogan McLaughlin,1989,male
http://www.wikidata.org/entity/Q16232950,Sujit Meher,1989,male
http://www.wikidata.org/entity/Q16325426,Marcel Sabat,1989,male
http://www.wikidata.org/entity/Q5414996,Eva Alordiah,1989,female
http://www.wikidata.org/entity/Q6019394,Shannon de Lima,1989,female
http://www.wikidata.org/entity/Q24040721,Danit Peleg,1989,female
http://www.wikidata.org/entity/Q24255653,Aida Domènech,1989,female
http://www.wikidata.org/entity/Q17388817,Manuel Tarrazo,1989,male
http://www.wikidata.org/entity/Q18157568,Marialia Pacitto,1989,female
http://www.wikidata.org/entity/Q116030463,Julia Lang,1989,female
http://www.wikidata.org/entity/Q116922379,Milan Harris,1989,female
http://www.wikidata.org/entity/Q18637377,Gabi Grecko,1989,female
http://www.wikidata.org/entity/Q29003259,Bethany Yellowtail,1989,female
http://www.wikidata.org/entity/Q29554287,Magnus Dekker,1989,male
http://www.wikidata.org/entity/Q30502141,Kyle De Volle,1989,male
http://www.wikidata.org/entity/Q7302004,Rebekah Kim,1989,female
http://www.wikidata.org/entity/Q107327728,Toos Franken,1989,female
http://www.wikidata.org/entity/Q7408896,Samata,1989,female
http://www.wikidata.org/entity/Q7615575,Stevie Boi,1989,male
http://www.wikidata.org/entity/Q85160197,Ruma Devi Kumawat,1989,female
http://www.wikidata.org/entity/Q89143298,Stephen West,1989,male
http://www.wikidata.org/entity/Q42901436,Riikka Ikäheimo,1989,female
http://www.wikidata.org/entity/Q101085725,Abbas Kaijuka,1989,male
http://www.wikidata.org/entity/Q109907635,Victoria Kakuktinniq,1989,female
http://www.wikidata.org/entity/Q67605648,Sonya Soltes,1989,female
http://www.wikidata.org/entity/Q122801718,Jefferson Osei,1989,male
http://www.wikidata.org/entity/Q122803028,Abderrahmane Trabsini,1989,male
http://www.wikidata.org/entity/Q122831397,Hussein Suleiman,1989,male
http://www.wikidata.org/entity/Q105076449,Natasha Dalal,1989,female
http://www.wikidata.org/entity/Q105945693,Martijn Nekoui,1989,male
http://www.wikidata.org/entity/Q21003244,Mariano Di Vaio,1989,male
http://www.wikidata.org/entity/Q21066646,Mir Suhail Qadri,1989,male
http://www.wikidata.org/entity/Q56224163,Ayushman Mitra,1989,male
http://www.wikidata.org/entity/Q58099956,Apti Eziev,1989,male
http://www.wikidata.org/entity/Q61415116,Ida Lanto,1989,female
http://www.wikidata.org/entity/Q61653610,Sanae Orchi,1989,female
http://www.wikidata.org/entity/Q21995042,Lenka Vacvalová,1989,female
http://www.wikidata.org/entity/Q112549566,Markéta Tunková,1990,female
http://www.wikidata.org/entity/Q1051455,Kiko Mizuhara,1990,female
http://www.wikidata.org/entity/Q111083787,Ib Kamara,1990,male
http://www.wikidata.org/entity/Q112137009,Pedro Andrade,1990,male
http://www.wikidata.org/entity/Q16233168,Kimberley Garner,1990,female
http://www.wikidata.org/entity/Q16698229,Dorofeeva,1990,female
http://www.wikidata.org/entity/Q16989579,Mert Otsamo,1990,male
http://www.wikidata.org/entity/Q22280349,Samantha Scarlette,1990,female
http://www.wikidata.org/entity/Q24052921,Melissa Lee,1990,female
http://www.wikidata.org/entity/Q24809848,Paul Vasileff,1990,male
http://www.wikidata.org/entity/Q17432122,Nicole Warne,1990,female
http://www.wikidata.org/entity/Q17580304,Mo'Cheddah,1990,female
http://www.wikidata.org/entity/Q3339429,Shila Amzah,1990,female
http://www.wikidata.org/entity/Q3695621,Costanza Caracciolo,1990,female
http://www.wikidata.org/entity/Q6171700,Jean Yu,1990,female
http://www.wikidata.org/entity/Q28729638,Hannah Weiland,1990,female
http://www.wikidata.org/entity/Q113952269,Lelé,1990,female
http://www.wikidata.org/entity/Q4685446,Adrienne Wu,1990,neutrois
http://www.wikidata.org/entity/Q37813352,Cynthia Munwangari,1990,female
http://www.wikidata.org/entity/Q107333795,Lý Quí Khánh,1990,male
http://www.wikidata.org/entity/Q108180181,Bukunmi Adeaga Ilori,1990,female
http://www.wikidata.org/entity/Q108935088,Paras Singh Pawar,1990,male
http://www.wikidata.org/entity/Q7384203,Ryan Jude Novelline,1990,male
http://www.wikidata.org/entity/Q86741915,Bonne Reijn,1990,male
http://www.wikidata.org/entity/Q45310490,Sinéad Burke,1990,female
http://www.wikidata.org/entity/Q101611457,Dennis Klaverweide,1990,male
http://www.wikidata.org/entity/Q102035709,Lies Mertens,1990,female
http://www.wikidata.org/entity/Q110363654,Charles Jeffrey,1990,male
http://www.wikidata.org/entity/Q95669162,Andrea Flesch,1990,female
http://www.wikidata.org/entity/Q96774712,Tamar Daniel,1990,male
http://www.wikidata.org/entity/Q123365423,Isabell Schulz,1990,female
http://www.wikidata.org/entity/Q106196010,Kenneth Ize,1990,male
http://www.wikidata.org/entity/Q106236190,Talwinder Singh,1990,male
http://www.wikidata.org/entity/Q21030814,Simon Porte Jacquemus,1990,male
http://www.wikidata.org/entity/Q76335086,Nana Kwasi Wiafe,1990,male
http://www.wikidata.org/entity/Q76823763,Santiago Artemis,1990,male
http://www.wikidata.org/entity/Q78612883,Palesa Mokubung,1990,female
http://www.wikidata.org/entity/Q81753687,Joselyn Cano,1990,female
http://www.wikidata.org/entity/Q56728667,Richard Quinn,1990,male
http://www.wikidata.org/entity/Q61749667,George Keburia,1990,male
http://www.wikidata.org/entity/Q62089735,Zeynep Dag,1990,female
http://www.wikidata.org/entity/Q65095493,Stephy Zaviour,1990,female
http://www.wikidata.org/entity/Q107277233,Dilara Fındıkoğlu,1990,female
http://www.wikidata.org/entity/Q112511812,Linda Havrlíková,1991,female
http://www.wikidata.org/entity/Q112511823,Q112511823,1991,female
http://www.wikidata.org/entity/Q268678,Diana Vickers,1991,female
http://www.wikidata.org/entity/Q15973005,Kate Stoltzfus,1991,female
http://www.wikidata.org/entity/Q167635,"Tyler, the Creator",1991,male
http://www.wikidata.org/entity/Q111603447,Anna October,1991,female
http://www.wikidata.org/entity/Q112055645,Kaishi Iwao,1991,male
http://www.wikidata.org/entity/Q112242128,Sandrah Tubobereni,1991,female
http://www.wikidata.org/entity/Q16234054,Ugo Mozie,1991,male
http://www.wikidata.org/entity/Q2427665,Diana Neira,1991,female
http://www.wikidata.org/entity/Q27886955,Corina Smith,1991,female
http://www.wikidata.org/entity/Q28946210,Olja Luetić,1991,female
http://www.wikidata.org/entity/Q117028951,Jessica Kyzer,1991,female
http://www.wikidata.org/entity/Q30349374,Marine Serre,1991,female
http://www.wikidata.org/entity/Q34344769,ASAP Bari,1991,male
http://www.wikidata.org/entity/Q107327280,Olivia Couvreur,1991,female
http://www.wikidata.org/entity/Q125125591,Q125125591,1991,male
http://www.wikidata.org/entity/Q86742379,Alessandro Trincone,1991,male
http://www.wikidata.org/entity/Q98831423,Mariona Ríos i Pérez,1991,female
http://www.wikidata.org/entity/Q13583387,Margaret,1991,female
http://www.wikidata.org/entity/Q15881483,Roy Donders,1991,male
http://www.wikidata.org/entity/Q118609770,Steven Vázquez,1991,non-binary
http://www.wikidata.org/entity/Q124016874,Bibi,1991,female
http://www.wikidata.org/entity/Q124320317,David Hojnik,1991,male
http://www.wikidata.org/entity/Q106554575,Samuel Ross,1991,male
http://www.wikidata.org/entity/Q56164177,Kristína Šipulová,1991,female
http://www.wikidata.org/entity/Q57916115,Gogo Graham,1991,trans woman
http://www.wikidata.org/entity/Q58036249,Jiratchaya Sirimongkolnawin,1991,trans woman
http://www.wikidata.org/entity/Q10347565,Pedro Lourenço,1991,male
http://www.wikidata.org/entity/Q112511819,Karolína Liberová,1992,male
http://www.wikidata.org/entity/Q911745,María Eugenia Suárez,1992,female
http://www.wikidata.org/entity/Q83287,Selena Gomez,1992,female
http://www.wikidata.org/entity/Q1071703,Kira Plastinina,1992,female
http://www.wikidata.org/entity/Q24876608,Kondo Yohdi,1992,male
http://www.wikidata.org/entity/Q18148459,Marzia Kjellberg,1992,female
http://www.wikidata.org/entity/Q3345475,Sheryl Rubio,1992,female
http://www.wikidata.org/entity/Q3574603,Zahia Dehar,1992,female
http://www.wikidata.org/entity/Q28973104,Sreymom Ang,1992,female
http://www.wikidata.org/entity/Q4688701,Byun Baek-hyun,1992,male
http://www.wikidata.org/entity/Q92735481,Mandy Debbarma,1992,female
http://www.wikidata.org/entity/Q10872855,Nabilla Benattia,1992,female
http://www.wikidata.org/entity/Q42027567,Dimitrikiy González trukutruskus,1992,male
http://www.wikidata.org/entity/Q42889031,Roberta Einer,1992,female
http://www.wikidata.org/entity/Q110584899,Cilem Tunc,1992,female
http://www.wikidata.org/entity/Q119444731,Peter Mwansa,1992,male
http://www.wikidata.org/entity/Q70473487,Natali Germanotta,1992,female
http://www.wikidata.org/entity/Q72758937,Camiel Fortgens,1992,male
http://www.wikidata.org/entity/Q96774329,Anabelle Tsitsin,1992,female
http://www.wikidata.org/entity/Q105834802,Prime,1992,male
http://www.wikidata.org/entity/Q52084256,Nevena Ivanovic,1992,female
http://www.wikidata.org/entity/Q52170662,Nats Getty,1992,non-binary
http://www.wikidata.org/entity/Q55437610,Grace Wales Bonner,1992,female
http://www.wikidata.org/entity/Q58763004,Priyanka Jawalkar,1992,female
http://www.wikidata.org/entity/Q65207598,Q65207598,1992,female
http://www.wikidata.org/entity/Q65681208,Sophia Jade,1992,female
http://www.wikidata.org/entity/Q66119615,BerriBlue,1992,female
http://www.wikidata.org/entity/Q242300,Kyary Pamyu Pamyu,1993,female
http://www.wikidata.org/entity/Q112670766,Doni Nahmias,1993,male
http://www.wikidata.org/entity/Q6438184,Kristin Prim,1993,female
http://www.wikidata.org/entity/Q27049030,Rebecca Stirm,1993,female
http://www.wikidata.org/entity/Q27120693,Keysi Sayago,1993,female
http://www.wikidata.org/entity/Q115805664,Andrew Warren,1993,male
http://www.wikidata.org/entity/Q116172841,Arturo Obegero,1993,male
http://www.wikidata.org/entity/Q116251994,Micol Incorvaia,1993,female
http://www.wikidata.org/entity/Q29938080,Nina Cuso,1993,female
http://www.wikidata.org/entity/Q41028669,Adel Bespalov,1993,female
http://www.wikidata.org/entity/Q125118829,Lior Schwartzman,1993,female
http://www.wikidata.org/entity/Q85030978,Isabel Cabanillas,1993,female
http://www.wikidata.org/entity/Q91491836,Eder Aurre,1993,male
http://www.wikidata.org/entity/Q47006108,Bria Vinaite,1993,female
http://www.wikidata.org/entity/Q100249843,Sita Abellán,1993,female
http://www.wikidata.org/entity/Q104533980,RedisPolly,1993,female
http://www.wikidata.org/entity/Q110519282,Mahsa Ghazanfari,1993,female
http://www.wikidata.org/entity/Q118390878,Ivan Frolov,1993,male
http://www.wikidata.org/entity/Q120798907,Deaton Chris Anthony,1993,male
http://www.wikidata.org/entity/Q73025927,Dumebi Iyamah,1993,female
http://www.wikidata.org/entity/Q48471297,Paul Abrahamian,1993,male
http://www.wikidata.org/entity/Q48780621,Hata Sunako,1993,female
http://www.wikidata.org/entity/Q107248619,Thebe Magugu,1993,male
http://www.wikidata.org/entity/Q77357386,Dejzi,1993,female
http://www.wikidata.org/entity/Q56254175,Andrew Warren,1993,male
http://www.wikidata.org/entity/Q64009078,Yvie Oddly,1993,male
http://www.wikidata.org/entity/Q21512034,Romain Brifault,1993,male
http://www.wikidata.org/entity/Q112561047,Anna Vácová,1994,female
http://www.wikidata.org/entity/Q15956259,Sara Forsberg,1994,non-binary
http://www.wikidata.org/entity/Q15956259,Sara Forsberg,1994,intersex woman
http://www.wikidata.org/entity/Q22350891,Tallulah Willis,1994,female
http://www.wikidata.org/entity/Q24861524,Kyun-kun,1994,female
http://www.wikidata.org/entity/Q27663154,Tuck Muntarbhorn,1994,male
http://www.wikidata.org/entity/Q28839217,Madelaine Petsch,1994,female
http://www.wikidata.org/entity/Q114724426,Q114724426,1994,male
http://www.wikidata.org/entity/Q114873888,Victoria Gok,1994,female
http://www.wikidata.org/entity/Q18414071,Dior Delophont,1994,female
http://www.wikidata.org/entity/Q109672951,Gabriella Lomm,1994,female
http://www.wikidata.org/entity/Q87296289,Elena Velez,1994,female
http://www.wikidata.org/entity/Q93697717,Miguel Ángel Vergara,1994,male
http://www.wikidata.org/entity/Q124625161,Sana Aziz Khan,1994,female
http://www.wikidata.org/entity/Q84323645,Ecco2K,1994,male
http://www.wikidata.org/entity/Q52153196,August Getty,1994,male
http://www.wikidata.org/entity/Q55433897,Bladee,1994,male
http://www.wikidata.org/entity/Q56824255,Wesley Petermann,1994,male
http://www.wikidata.org/entity/Q61831267,Ellen Sheidlin,1994,female
http://www.wikidata.org/entity/Q21914464,Dua Lipa,1995,female
http://www.wikidata.org/entity/Q267435,Diggy Simmons,1995,male
http://www.wikidata.org/entity/Q111234678,Pankaj Bawa,1995,male
http://www.wikidata.org/entity/Q16769657,Bethany Mota,1995,female
http://www.wikidata.org/entity/Q18338877,Gomi Hayakawa,1995,female
http://www.wikidata.org/entity/Q28531169,Droxity,1995,male
http://www.wikidata.org/entity/Q20010869,Anna K,1995,female
http://www.wikidata.org/entity/Q107910513,Kataluna Enriquez,1995,trans woman
http://www.wikidata.org/entity/Q108112327,Delawness,1995,male
http://www.wikidata.org/entity/Q108301387,Mpura,1995,male
http://www.wikidata.org/entity/Q99529091,Nelson Enwerem,1995,male
http://www.wikidata.org/entity/Q110101008,Meghna Sharma,1995,female
http://www.wikidata.org/entity/Q117825625,Tasha & Tracie,1995,female
http://www.wikidata.org/entity/Q97354452,Mowalola Ogunlesi,1995,female
http://www.wikidata.org/entity/Q123858070,Andrew Kwon,1995,male
http://www.wikidata.org/entity/Q48751702,Hiroaki Inoue,1995,male
http://www.wikidata.org/entity/Q106489711,Utica Queen,1995,male
http://www.wikidata.org/entity/Q23948793,Yūka Suzuki,1996,female
http://www.wikidata.org/entity/Q18217454,Amir Taghi,1996,male
http://www.wikidata.org/entity/Q26451151,Ten,1996,male
http://www.wikidata.org/entity/Q113990407,cherno ameri,1996,male
http://www.wikidata.org/entity/Q33129468,Jo Zornik,1996,female
http://www.wikidata.org/entity/Q107560843,Alyssa Lopez,1996,female
http://www.wikidata.org/entity/Q108690861,Connor Ives,1996,male
http://www.wikidata.org/entity/Q98835671,Lirika Matoshi,1996,female
http://www.wikidata.org/entity/Q104796773,Harris Reed,1996,genderfluid
http://www.wikidata.org/entity/Q121355432,Rafaela Andrade,1996,female
http://www.wikidata.org/entity/Q122962442,Anabel Ramirez,1996,female
http://www.wikidata.org/entity/Q123960147,Agaga Praise Kukeurim,1996,female
http://www.wikidata.org/entity/Q47312121,Sami Nouri,1996,male
http://www.wikidata.org/entity/Q106436663,Jessica Goicoechea,1996,female
http://www.wikidata.org/entity/Q65028521,Shanghai Chang,1996,male
http://www.wikidata.org/entity/Q59152236,DrefQuila,1997,male
http://www.wikidata.org/entity/Q1202383,Erina Ikuta,1997,female
http://www.wikidata.org/entity/Q111849364,Q111849364,1997,male
